id,key_signature,chord_progressions,pitch_min,pitch_max,num_measures,bpm,time_signature,sample_rhythm,min_velocity,max_velocity,instruments
BP_CR2_00620,C major,"['A', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'F', 'F.G', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'G']",65,69,2,120.0,4/4,"[Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 12), Fraction(1, 3), Fraction(1, 3), 0.25]",94,127,['Steinway Grand Piano']
BP_CR2_00527,A- major,"['C', 'C', 'C', 'B.C', 'B', 'F', 'C', 'C', 'C#', 'C#', 'C#', 'C#', 'C#', 'C.C#', 'C', 'C#', 'E-', 'E-', 'E-', 'B-', 'G#', 'B-', 'C', 'G#', 'G#', 'G#']",65,75,9,120.0,4/4,"[Fraction(11, 3), Fraction(1, 3), Fraction(1, 3), 0.5, 1.0, 1.0, Fraction(2, 3), Fraction(1, 3), Fraction(8, 3), Fraction(4, 3), Fraction(2, 3), 0.5, Fraction(2, 3), Fraction(2, 3), Fraction(5, 3), 4.0, Fraction(1, 3), Fraction(2, 3), Fraction(2, 3), Fraction(7, 3), Fraction(4, 3), Fraction(8, 3), 4.0, Fraction(1, 12)]",61,127,['Steinway Grand Piano']
BP_CR1_02004,B minor,"['B', 'B', 'D', 'C#', 'F#', 'F#', 'B', 'C#', 'B', 'B.B', 'B', 'D', 'C#', 'F#', 'B', 'F#', 'B', 'F#', 'B', 'B', 'B', 'B-', 'B-.B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'B', 'F#.B', 'F#.B', 'B', 'B', 'B', 'B', 'B.F#', 'B', 'B', 'B', 'B.F#', 'B', 'B', 'F#.B', 'D', 'F#.D', 'F#.D', 'F#', 'D', 'B', 'D', 'B.D', 'D.F#', 'D', 'B.F#', 'E', 'E', 'B.D.E', 'B.D', 'E', 'E', 'F#.B', 'E-', 'E-', 'F#.B', 'E-', 'E-', 'B', 'F#', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'F', 'E.F', 'E', 'E', 'D.E', 'D', 'C#']",47,66,7,120.0,12/8,"[3.75, 0.75, 0.25, 0.75, 0.25, 0.5, 0.75, 0.25, 1.0, 0.25, 0.5, 0.75, 0.5, 0.75, 0.25, Fraction(1, 3), 0.5, Fraction(1, 3), 0.5, 0.5, 0.25, 0.25, 0.25, 0.5, Fraction(1, 3), 0.25, 0.5, 0.5, 0.5, 0.5, 0.5, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, Fraction(1, 3), 0.25, 0.25, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, Fraction(1, 3), 1.0, 1.0, 0.75, Fraction(1, 3), 0.5, 0.5, 1.0, 0.5, Fraction(1, 3), 0.25, 0.25]",73,117,['Classic Electric Piano']
BP_CR1_02928,E- minor,"['C#', 'B-', 'B-.C#.E-', 'C#.E-', 'C#', 'E-', 'F', 'E-.F', 'E-', 'E-', 'B-.C', 'B-', 'C', 'B-', 'G#.B-', 'G#', 'G#', 'G#.B-', 'F#']",70,84,3,120.0,12/8,"[0.25, 0.5, 0.75, 2.0, 0.5, 0.25, 1.25, Fraction(1, 3), 0.25, 0.25, Fraction(1, 3), 3.75, 1.5, 0.25, Fraction(1, 3), 1.25, Fraction(1, 3), 1.25]",55,127,['Steinway Grand Piano']
BP_CR2_01745,B- major,"['B', 'C', 'C', 'C', 'C', 'F', 'E', 'F', 'F', 'F', 'F', 'C', 'C.F', 'F', 'F', 'F']",41,60,3,120.0,12/8,"[Fraction(1, 3), Fraction(1, 3), 0.75, Fraction(5, 3), 1.0, Fraction(1, 3), Fraction(4, 3), Fraction(1, 6), 1.5, 1.0, Fraction(5, 3), Fraction(5, 3), 1.0, 4.0]",81,103,['Steinway Grand Piano']
BP_CR2_00146,C major,"['G', 'C', 'B-', 'G', 'G', 'G', 'G#', 'E-', 'G', 'G', 'C', 'G', 'G', 'G', 'G']",51,60,6,120.0,3/2,"[Fraction(1, 3), 2.75, 1.0, 1.75, 0.25, 5.75, Fraction(11, 3), 0.25, 1.75, 1.75, 1.75, 1.75, 5.5, 4.0, 1.75]",91,127,['Classic Electric Piano']
BM_CR2_02324,F major,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'C', 'B-', 'C', 'C.B-', 'B-', 'C', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'B-', 'A.B-', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A.A', 'A', 'A', 'A', 'A.A', 'A', 'A.A', 'A.A', 'A.A', 'A.A', 'A.A', 'A.A']",33,46,9,120.0,4/4,"[Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), 0.5, Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.25, 0.25, 0.25, 0.5, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(2, 3), Fraction(1, 3), Fraction(2, 3), Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 12), Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), 0.25, 0.25, 0.25, Fraction(1, 3), 0.25, Fraction(1, 3), 0.5, Fraction(1, 3), 0.25, 0.25, 0.25, 0.5, Fraction(1, 12), 0.5, 0.25, 0.5, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(2, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 12), Fraction(4, 3)]",63,63,['Steinway Grand Piano']
BP_CR2_00682,D major,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",69,69,4,120.0,4/4,"[1.0, 1.25, 1.25, 0.25, 1.0, 1.25, 1.25, 0.5, 0.75, 1.25, 1.25, 0.75, 0.25, 1.0, 0.75]",67,72,['Steinway Grand Piano']
BP_CR2_00634,G major,"['G', 'A', 'D', 'D', 'D', 'C#', 'E', 'D']",61,69,3,120.0,4/4,"[1.0, 2.0, 1.0, 1.0, 3.0, 0.5, 0.25, Fraction(8, 3)]",85,127,['Steinway Grand Piano']
BM_CR2_03303,B- major,"['D', 'D', 'F', 'F.G', 'G', 'D', 'D', 'C', 'C', 'D', 'F', 'E-', 'D', 'D', 'G', 'B-', 'B-', 'B-', 'A', 'F', 'F']",72,82,10,120.0,5/4,"[5.0, Fraction(4, 3), 1.75, 0.25, 5.0, 1.25, 3.75, 0.25, 3.0, 1.5, Fraction(2, 3), Fraction(13, 3), 2.0, 1.25, 1.5, 1.0, 3.5, 0.5, 4.75, 3.0]",48,77,['Steinway Grand Piano']
BP_CR2_00406,B minor,"['B', 'A', 'B', 'B', 'B', 'A', 'F#', 'F#', 'E', 'C#', 'D', 'C#.D', 'C#', 'B', 'B', 'B']",71,83,5,120.0,4/4,"[0.75, 0.5, 0.75, 2.0, 0.75, 1.25, 2.0, Fraction(5, 3), Fraction(7, 3), Fraction(7, 3), 0.75, 0.25, 0.5, 0.25, 2.75]",70,70,[]
BP_CR2_00615,D minor,"['D', 'D', 'D', 'G', 'G', 'G', 'G', 'F', 'F', 'D.F', 'D', 'D', 'D', 'D', 'D', 'D']",62,67,2,120.0,4/4,"[0.75, 0.75, 0.75, 1.0, 0.5, 0.5, 0.5, 0.5, 0.5, 0.25, 0.75, 0.5, Fraction(1, 3)]",102,127,['Steinway Grand Piano']
BP_CR2_00342,E- major,"['G#', 'G#', 'C', 'B-', 'G', 'G', 'F', 'E-', 'F', 'E-', 'E-', 'B-', 'G', 'F', 'F', 'F', 'E-', 'B-', 'B-', 'C', 'G', 'F', 'E-.F', 'E-', 'E-']",70,84,5,120.0,12/8,"[1.25, 1.0, 1.0, 0.75, 0.5, 1.25, 0.75, 0.25, 1.25, 3.75, 0.75, 0.75, 0.25, 1.25, 1.25, 0.75, 0.25, 0.25, 0.75, 1.25, 0.75, Fraction(1, 3), 2.75, 4.5]",52,103,['Steinway Grand Piano']
BP_CR1_03476,G# minor,"['E-', 'B', 'B', 'B', 'B', 'B', 'B', 'E-', 'E-', 'B', 'B', 'B-', 'G#', 'B', 'E-', 'B', 'B-', 'G#', 'G#']",68,75,3,120.0,9/8,"[Fraction(2, 3), Fraction(2, 3), 0.5, 1.0, 0.5, 0.5, 0.5, 0.25, 0.25, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, 1.25, 0.5]",56,76,['Steinway Grand Piano']
BP_CR2_00721,B- major,"['E-', 'D', 'D', 'E-', 'F', 'C', 'C', 'E-', 'E-', 'D', 'B-']",72,82,5,120.0,4/4,"[2.5, 1.5, 0.5, 0.25, 2.25, 0.25, 1.75, 1.25, 1.25, 2.75, 4.0]",110,127,['Steinway Grand Piano']
BP_CR2_00353,E- minor,"['B-.C#', 'B-', 'B-', 'B-', 'B-.C#', 'C#', 'B-', 'G#', 'E-', 'F', 'E-', 'F', 'F', 'B-.C#', 'B-', 'B-', 'B-', 'C#', 'B-.C#', 'B-', 'B-', 'B-', 'G#', 'B-.C#', 'B-', 'B-', 'B-', 'B-', 'G#', 'B-.C#', 'B-', 'G#', 'G#', 'G#']",75,85,7,120.0,4/4,"[Fraction(1, 3), 0.75, 0.25, Fraction(1, 3), 0.75, 0.75, 0.5, 2.0, 1.0, 0.75, 0.25, 0.75, 0.25, 0.75, 1.25, 0.25, 0.25, 0.5, 0.25, 1.0, 0.25, 0.75, 0.75, Fraction(1, 3), 1.0, 0.25, 1.0, 0.5, 1.0, 4.0, 0.75]",70,70,[]
BP_CR1_02755,C minor,"['C', 'E-', 'E-', 'C', 'C', 'C', 'E-', 'F', 'E-.G', 'F', 'E-.F', 'E-', 'C.C.E-', 'C.C', 'C.C', 'E-.E-', 'E-.E-', 'C.C', 'C.C', 'C', 'C', 'E-', 'E-', 'E-', 'G', 'G', 'C', 'C']",36,55,6,120.0,12/8,"[1.75, 0.75, 0.75, 1.75, 0.75, 0.75, 0.25, 0.75, 0.75, 1.0, 1.0, 1.5, 0.25, 0.75, 0.75, 4.0, 3.0, 1.75, 1.0, 0.25, 1.25, 0.75, 1.5, 1.25, 1.0, 1.25]",63,88,['Classic Electric Piano']
BP_CR2_01775,C minor,"['F', 'A', 'F', 'F', 'F.A', 'A', 'F', 'E-', 'G', 'E-', 'E-', 'E-', 'E-', 'G', 'E-', 'F', 'A']",63,69,3,120.0,4/4,"[0.75, 0.5, 0.75, Fraction(2, 3), 0.5, 1.0, 0.75, 0.5, 0.75, Fraction(2, 3), Fraction(1, 3), Fraction(2, 3), 0.75, 1.0, 0.25]",119,119,['Steinway Grand Piano']
BM_CR2_00651,G major,"['C#', 'D', 'B', 'B', 'C', 'C.D', 'D', 'D', 'E', 'D.E', 'D', 'F', 'F', 'C', 'D', 'B-', 'B-', 'C', 'C', 'D', 'E', 'D', 'D', 'D', 'G.D', 'G', 'G', 'A', 'F', 'B', 'D', 'C', 'B', 'A', 'G', 'G', 'A', 'A', 'G', 'F', 'F', 'E', 'D', 'B', 'B', 'A', 'A.B', 'B', 'A', 'A', 'A', 'B-', 'A', 'B-', 'C', 'C', 'F', 'G', 'F', 'G', 'A', 'B', 'B.C#', 'C#', 'B', 'A', 'F', 'G', 'E', 'E', 'D', 'C', 'B', 'A', 'A']",57,74,21,120.0,4/4,"[1.25, 1.0, 1.75, 2.25, 1.25, Fraction(1, 3), Fraction(2, 3), 1.0, 1.0, Fraction(4, 3), Fraction(41, 12), 1.0, 1.0, 0.75, 3.25, 0.75, 0.25, 1.0, 0.75, 1.75, 0.25, 3.25, Fraction(1, 3), Fraction(5, 12), 1.0, 1.0, 1.25, 0.75, 1.0, 0.75, 0.75, 0.25, 1.0, 0.75, 1.0, 1.0, 0.25, 0.75, 1.0, 0.75, 1.5, 0.5, 1.0, 1.5, Fraction(11, 3), Fraction(1, 3), 1.0, Fraction(2, 3), 0.75, 1.0, 0.25, 3.0, 0.75, 1.0, 1.0, 1.0, 1.0, 1.25, 0.75, 1.0, 0.75, 1.0, 0.75, 1.0, 0.25, 0.75, 1.25, 0.75, 1.0, Fraction(4, 3)]",63,127,['Steinway Grand Piano']
BP_CR1_03440,F major,"['A', 'C', 'C', 'C', 'C.D', 'D', 'C', 'C', 'C.D', 'D', 'C', 'D', 'C', 'B', 'A.B', 'A', 'A', 'A', 'A', 'A', 'A', 'A', 'C', 'D', 'C.D', 'C', 'B', 'A.B', 'A', 'A', 'A', 'A']",69,74,4,120.0,12/8,"[1.0, 1.75, 2.25, 0.25, 0.75, Fraction(7, 12), 0.5, 0.5, 0.25, 0.25, 0.5, Fraction(5, 3), 1.0, 0.75, 0.75, Fraction(5, 3), Fraction(2, 3), Fraction(1, 3), Fraction(1, 3), Fraction(2, 3), 1.5, Fraction(1, 3), 1.0]",65,95,['Steinway Grand Piano']
BP_CR2_01354,D minor,"['A', 'A', 'G', 'F.G', 'F', 'E.F', 'E.F', 'E', 'A', 'F', 'F', 'D', 'D']",76,86,7,120.0,6/8,"[3.0, 0.75, 0.5, 0.25, 0.5, 2.75, 2.25, 3.0, 1.0, 1.0, 1.0]",69,78,[]
BP_CR2_01295,G minor,"['G', 'C', 'B-', 'B-', 'A', 'G', 'F', 'G', 'D', 'D', 'E.F#', 'G', 'C', 'B-', 'B-', 'A', 'A.B-', 'B-', 'A', 'A', 'G.A', 'G', 'A', 'G', 'G', 'D', 'F#', 'A', 'D']",74,86,8,120.0,4/4,"[2.0, 1.25, 0.75, 2.0, 2.0, 2.0, 1.0, 1.0, 2.0, 0.5, 0.25, 2.0, 1.0, 1.0, Fraction(1, 3), 0.25, 0.25, Fraction(2, 3), Fraction(1, 3), 0.25, 0.25, 0.5, Fraction(1, 3), 2.0, 0.75, 0.5, 3.25]",70,70,[]
BP_CR2_01761,F major,"['F.A', 'G.B-', 'F.A', 'G.B-', 'F.A', 'F.A', 'G.B-', 'E-.G', 'F.A', 'E-.G', 'F.A', 'F.A', 'G.B-', 'F.A']",51,58,3,120.0,4/4,"[0.75, 0.75, 0.75, 0.75, Fraction(2, 3), Fraction(1, 12), 0.75, 0.75, 0.75, 0.75, 0.5, 0.25, 0.75, 0.25]",97,97,['Steinway Grand Piano']
BP_CR1_02739,G minor,"['G', 'G', 'G', 'B-', 'G.B-', 'G', 'G', 'G', 'G', 'G', 'G', 'G', 'B-', 'G.B-', 'G', 'D', 'G', 'G', 'G', 'G', 'D', 'D', 'G', 'D.G', 'D', 'G', 'D', 'D', 'D', 'B-.D', 'B-', 'D', 'B-', 'B-.D', 'D', 'D', 'D', 'D', 'D', 'B-', 'D', 'D.G', 'G', 'D']",46,58,6,120.0,4/4,"[0.75, 0.75, 0.75, 0.75, 0.75, 0.25, 0.5, 0.75, 0.75, 0.75, 0.75, Fraction(1, 3), 0.25, 0.75, 0.75, 0.75, 0.75, 0.5, 0.25, Fraction(1, 3), 0.5, 0.75, 0.75, 0.75, Fraction(2, 3), 0.75, Fraction(1, 12), 0.25, Fraction(1, 3), 0.75, 0.75, 0.75, 0.25, 0.5, 0.75, 0.5, Fraction(1, 3), Fraction(2, 3)]",54,54,['Steinway Grand Piano']
BM_CR2_00489,C major,"['G', 'C', 'C', 'B.C', 'B', 'B.C', 'C', 'C', 'B', 'B.C', 'C', 'D', 'D', 'B', 'C', 'C', 'F', 'F.A', 'A', 'C', 'E', 'D', 'B.D', 'B', 'G', 'G.E', 'E', 'E', 'C', 'G', 'F', 'F', 'F', 'F', 'E', 'D', 'C', 'B.C', 'B', 'B', 'C', 'D', 'E', 'E', 'E', 'E', 'D', 'D.E', 'E', 'F', 'C.F', 'C', 'C', 'A', 'A', 'G.A', 'G', 'A', 'B', 'C', 'C.D', 'D']",65,79,16,120.0,4/4,"[1.5, 2.5, 0.75, Fraction(2, 3), 2.75, 0.5, Fraction(2, 3), 1.25, 1.5, 0.25, 0.75, 3.0, 0.75, Fraction(7, 3), 0.75, 0.5, 1.5, 2.0, 0.25, 0.25, 1.25, Fraction(7, 3), Fraction(8, 3), 1.25, 1.5, Fraction(7, 3), 0.25, 1.75, 0.5, 0.5, 0.5, Fraction(1, 3), 1.0, 1.75, 0.75, 0.5, 3.5, 0.5, 1.5, Fraction(2, 3), Fraction(2, 3), Fraction(2, 3), 0.75, 2.75, 1.0, 0.5, 1.0, 1.0, 1.25, 1.5, 2.25]",49,127,['Steinway Grand Piano']
BP_CR2_00137,E- major,"['B-', 'B-', 'B-', 'G', 'G', 'C', 'C', 'B-', 'C', 'C', 'B-', 'B-', 'C', 'B-.C', 'B-', 'C', 'C', 'B-', 'C', 'B-', 'G', 'F', 'F.G', 'G', 'G', 'F.G', 'F', 'F', 'F.G', 'G', 'B-']",65,72,11,120.0,4/4,"[4.0, 4.0, 2.75, 1.25, 1.75, 1.5, 0.25, 1.75, 2.0, 1.25, 2.5, 1.0, Fraction(4, 3), 0.25, 1.25, 0.75, 1.0, 1.25, 0.25, 3.0, Fraction(1, 3), 0.25, 1.75, Fraction(7, 3), Fraction(7, 6), 2.0, Fraction(1, 3)]",77,127,['Classic Electric Piano']
BP_CR1_00035,E minor,"['B', 'B', 'B', 'A', 'G', 'E', 'D.E', 'D', 'B', 'B', 'B', 'B', 'B', 'E', 'E', 'E', 'E', 'E', 'E']",59,71,7,120.0,4/4,"[2.25, 1.75, 2.0, 2.0, 0.75, 0.25, Fraction(1, 3), Fraction(5, 3), Fraction(2, 3), Fraction(8, 3), 0.75, 0.5, 1.5, 2.5, 4.0, Fraction(1, 6), Fraction(8, 3)]",65,78,['Steinway Grand Piano']
BP_CR1_02005,B minor,"['C#', 'B', 'B', 'D', 'F#', 'F#', 'D', 'C#', 'F#', 'B', 'B-', 'B', 'B', 'B-', 'B', 'B', 'F#', 'F#', 'F#', 'F#', 'F', 'F#', 'B.F#', 'B', 'B-', 'B-', 'B.B-', 'B-', 'B-.B', 'B-', 'B-', 'B', 'B.B-', 'B-', 'B', 'B', 'B', 'B', 'B.B', 'B', 'B', 'B', 'B', 'F#', 'B', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'D', 'C#', 'C#.E', 'E', 'E', 'E', 'F', 'E.F', 'E', 'F', 'E', 'D.E-', 'D', 'D', 'B.D', 'B.D', 'D', 'C#', 'B', 'F#', 'F#', 'F#.B', 'B', 'D', 'C#', 'E', 'D', 'C#.D', 'C#', 'C#', 'B']",54,77,8,120.0,12/8,"[0.5, 0.75, Fraction(1, 3), 0.5, 0.5, 0.25, 0.5, 0.5, 0.25, 0.5, Fraction(1, 3), Fraction(1, 3), 0.25, 0.5, 0.5, Fraction(1, 3), Fraction(1, 3), 0.5, 0.75, 0.75, 0.5, Fraction(2, 3), Fraction(1, 3), Fraction(1, 3), 0.25, 0.25, 0.25, 0.5, 0.75, Fraction(1, 3), 0.25, 0.5, Fraction(2, 3), Fraction(1, 3), 0.5, 0.25, 0.5, Fraction(1, 3), 0.25, 0.25, 0.5, 0.5, 0.5, 0.5, 0.5, 0.5, Fraction(2, 3), 1.0, 0.5, Fraction(2, 3), 1.5, 0.75, 0.25, 0.25, Fraction(5, 3), Fraction(1, 3), 0.5, Fraction(1, 3), 0.25, 2.5, 0.5, 0.5, 2.5, 0.5, 1.0, 0.25, 1.25, 0.25, Fraction(1, 3), 2.5, 1.75, Fraction(10, 3)]",64,112,['Classic Electric Piano']
BM_CR2_03241,B- minor,"['F', 'C#', 'C#', 'C#', 'C#.E-', 'E-', 'B-', 'E-', 'F', 'E-.F', 'E-', 'C#', 'E-', 'C#.E-', 'C#', 'C#', 'F', 'E-.F', 'E-', 'C#', 'C#', 'E-', 'F', 'E-.F', 'E-', 'C#.E-', 'C#', 'B-', 'C#', 'B-', 'G#', 'G#.C#', 'C#', 'B-', 'B-.C#', 'C#', 'C#.E-', 'E-', 'B-', 'B-.C#', 'C#']",56,65,3,120.0,36/8,"[2.75, Fraction(8, 3), 2.5, Fraction(4, 3), 0.75, 1.75, 1.0, 1.0, Fraction(5, 3), 0.25, 1.75, 0.25, Fraction(5, 3), 3.5, 1.75, 1.0, Fraction(4, 3), 1.0, 3.75, Fraction(1, 3), 0.75, Fraction(1, 3), 0.75, 1.0, 1.5, 1.0, 0.25, 1.0, Fraction(1, 3), Fraction(5, 3), Fraction(11, 3)]",97,126,['Steinway Grand Piano']
BP_CR2_01366,E- major,"['E-', 'F', 'B-', 'G#', 'B-', 'F', 'E-', 'B-', 'G#', 'B-', 'B-']",68,77,5,120.0,6/8,"[1.0, 1.0, 1.0, 1.0, 1.75, 1.0, 0.75, 1.0, 1.0, 2.0, 1.0]",68,68,[]
BP_CR2_00528,A- major,"['C', 'C', 'C', 'F', 'C', 'C#', 'C#', 'C#', 'C#', 'C#.E-', 'C#.E-', 'C#', 'C.C#', 'C', 'C#', 'E-', 'E-', 'E-', 'E-', 'E-.F', 'F', 'F.G', 'G', 'G', 'G', 'G.G#', 'G#', 'G', 'E-', 'E-']",65,80,8,120.0,4/4,"[3.5, 0.5, 0.75, 1.25, 1.0, 1.0, 2.5, Fraction(4, 3), Fraction(2, 3), 0.25, 0.5, 0.75, 1.75, 0.5, 3.75, 0.25, 0.75, Fraction(7, 3), Fraction(1, 3), Fraction(5, 12), Fraction(4, 3), 1.0, 1.0, Fraction(2, 3), Fraction(2, 3)]",67,127,['Steinway Grand Piano']
BM_CR2_01876,C minor,"['G', 'C', 'C', 'C', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'G', 'G', 'C', 'C', 'C', 'C', 'G', 'G', 'G', 'G', 'C', 'C', 'C', 'G', 'G', 'G', 'E-', 'E-', 'C', 'B-', 'C', 'C', 'C', 'C', 'C', 'G', 'C', 'C', 'C', 'C', 'G', 'C', 'C', 'C', 'G', 'C', 'C', 'C', 'C', 'E-', 'E-.F', 'E-', 'G', 'G', 'G', 'C', 'E-', 'G', 'G', 'G', 'D', 'D.G', 'G', 'G']",43,67,21,120.0,12/8,"[4.0, Fraction(5, 3), Fraction(7, 3), 3.25, 0.75, 4.25, 0.5, 3.0, 2.25, 1.75, 3.75, 0.25, 4.0, 1.25, 3.0, 2.75, 1.0, 1.5, 2.75, 2.75, 1.25, 1.75, 1.0, 1.25, 1.25, 1.0, 0.5, 1.0, 1.25, 1.25, Fraction(4, 3), Fraction(2, 3), Fraction(2, 3), 3.0, 1.25, 1.0, 1.75, 2.5, 1.0, 0.5, 2.0, 1.5, 1.25, 1.5, 1.25, 1.25, 1.5, 1.5, 4.0, 0.25, 4.25, 2.0, 0.75, 0.25, 2.75, 0.5, 0.5, 0.25, 0.75, 2.75, 1.25, 0.75, Fraction(8, 3), 0.25, 2.25, 0.75, 0.75]",46,94,['Steinway Grand Piano']
BP_CR2_00702,E minor,"['G', 'B', 'G', 'D', 'E', 'D', 'G', 'A', 'G', 'B', 'C#', 'B', 'B', 'C', 'C.D', 'D', 'C', 'D.E', 'D', 'C', 'C.D', 'D', 'C', 'C', 'F#', 'F#.A', 'A', 'F#', 'F#']",59,71,5,120.0,6/8,"[1.0, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, 0.25, Fraction(1, 3), Fraction(5, 3), Fraction(1, 3), Fraction(1, 3), 0.25, 0.25, 0.25, Fraction(1, 3), 0.25, 0.25, 0.25, 0.25, Fraction(7, 3), Fraction(1, 3), 0.25, Fraction(5, 12)]",44,88,['Classic Electric Piano']
BP_CR2_00163,C minor,"['G', 'G', 'G', 'G', 'G', 'F.G', 'F', 'F.F#', 'F#', 'G', 'G', 'G', 'G', 'G', 'G', 'G#', 'F', 'D', 'B-', 'G#', 'G#', 'G.G#', 'G', 'G', 'F#.G', 'F#', 'G', 'G', 'G', 'F', 'F', 'E-', 'D', 'D', 'D', 'D.E-', 'E-', 'E-.F', 'F', 'F', 'G#', 'F#']",74,82,4,120.0,12/8,"[0.25, Fraction(2, 3), 0.25, Fraction(1, 3), Fraction(1, 3), 0.25, 0.25, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.75, 0.75, 0.5, 0.25, 0.25, Fraction(1, 3), 0.25, Fraction(1, 3), 0.25, 3.75, 0.25, 0.25, 3.5, Fraction(1, 3), Fraction(1, 3), Fraction(4, 3), Fraction(13, 6), Fraction(1, 3), Fraction(1, 3), 1.25, 0.75, 0.5, 0.5]",67,127,['BP_CR2_00163']
BP_CR1_00031,D major,"['F#', 'F#', 'F#', 'F#', 'F#', 'E', 'E', 'E', 'B', 'A', 'A', 'A.B', 'B', 'D', 'D', 'D', 'B', 'A', 'B', 'A', 'A', 'A']",69,78,5,120.0,4/4,"[2.5, 1.5, 0.5, Fraction(4, 3), Fraction(1, 3), 0.5, Fraction(1, 3), Fraction(2, 3), 0.25, 1.5, 0.75, Fraction(1, 3), Fraction(4, 3), Fraction(1, 3), Fraction(5, 3), 1.5, 0.5, 0.25, 0.75]",65,123,['Steinway Grand Piano']
BP_CR2_01673,B- minor,"['B-', 'C', 'C#', 'C#', 'C#', 'C', 'B-', 'B-', 'B-', 'B-', 'E-', 'E-.G#', 'G#', 'F', 'B-', 'F.B-', 'F', 'F', 'E-', 'C#', 'C#', 'C#', 'C#', 'C#', 'C#', 'C#', 'C#', 'C#', 'C#', 'C.C#', 'C', 'B-']",58,70,4,120.0,12/8,"[2.0, 0.25, 1.25, 0.75, Fraction(1, 3), 1.0, Fraction(1, 3), 0.5, Fraction(8, 3), 0.25, 0.25, 0.25, Fraction(13, 6), Fraction(7, 3), Fraction(1, 3), 0.5, Fraction(1, 3), Fraction(1, 3), Fraction(1, 3), 0.25, Fraction(1, 3), 1.0, Fraction(11, 12), 0.75, 1.0]",55,116,['Steinway Grand Piano']
